0	file:/Users/jasonliu/mallet-2.0.8/sample-data/web/en/elizabeth_needham.txt	0.03879310344827586	0.021551724137931036	0.004310344827586207	0.004310344827586207	0.004310344827586207	0.004310344827586207	0.004310344827586207	0.125	0.004310344827586207	0.4870689655172414	0.004310344827586207	0.004310344827586207	0.004310344827586207	0.004310344827586207	0.03879310344827586	0.021551724137931036	0.004310344827586207	0.004310344827586207	0.21120689655172414	0.004310344827586207
1	file:/Users/jasonliu/mallet-2.0.8/sample-data/web/en/equipartition_theorem.txt	0.0025	0.0025	0.0225	0.0025	0.0025	0.8025	0.0025	0.0025	0.0125	0.0325	0.0025	0.0225	0.0025	0.0025	0.0125	0.0025	0.0125	0.0125	0.0425	0.0025
2	file:/Users/jasonliu/mallet-2.0.8/sample-data/web/en/gunnhild.txt	0.05	0.65	0.0029411764705882353	0.0029411764705882353	0.0029411764705882353	0.0029411764705882353	0.026470588235294117	0.03823529411764706	0.026470588235294117	0.014705882352941176	0.026470588235294117	0.0029411764705882353	0.014705882352941176	0.0029411764705882353	0.10882352941176471	0.0029411764705882353	0.0029411764705882353	0.0029411764705882353	0.0029411764705882353	0.014705882352941176
3	file:/Users/jasonliu/mallet-2.0.8/sample-data/web/en/hawes.txt	0.0022727272727272726	0.0022727272727272726	0.0022727272727272726	0.0022727272727272726	0.29318181818181815	0.011363636363636364	0.0022727272727272726	0.15681818181818183	0.075	0.0022727272727272726	0.0022727272727272726	0.0022727272727272726	0.0022727272727272726	0.0022727272727272726	0.0022727272727272726	0.0022727272727272726	0.0022727272727272726	0.42045454545454547	0.011363636363636364	0.0022727272727272726
4	file:/Users/jasonliu/mallet-2.0.8/sample-data/web/en/hill.txt	0.002403846153846154	0.002403846153846154	0.5889423076923077	0.002403846153846154	0.01201923076923077	0.002403846153846154	0.002403846153846154	0.01201923076923077	0.01201923076923077	0.021634615384615384	0.15625	0.002403846153846154	0.06971153846153846	0.002403846153846154	0.01201923076923077	0.002403846153846154	0.06971153846153846	0.021634615384615384	0.002403846153846154	0.002403846153846154
5	file:/Users/jasonliu/mallet-2.0.8/sample-data/web/en/shiloh.txt	0.001644736842105263	0.001644736842105263	0.001644736842105263	0.001644736842105263	0.054276315789473686	0.001644736842105263	0.008223684210526315	0.37664473684210525	0.12006578947368421	0.001644736842105263	0.001644736842105263	0.03453947368421053	0.001644736842105263	0.36348684210526316	0.008223684210526315	0.014802631578947368	0.001644736842105263	0.001644736842105263	0.001644736842105263	0.001644736842105263
6	file:/Users/jasonliu/mallet-2.0.8/sample-data/web/en/sunderland_echo.txt	0.0024752475247524753	0.022277227722772276	0.0024752475247524753	0.0024752475247524753	0.0024752475247524753	0.0024752475247524753	0.022277227722772276	0.012376237623762377	0.0024752475247524753	0.0024752475247524753	0.1608910891089109	0.6460396039603961	0.08168316831683169	0.012376237623762377	0.0024752475247524753	0.0024752475247524753	0.0024752475247524753	0.0024752475247524753	0.012376237623762377	0.0024752475247524753
7	file:/Users/jasonliu/mallet-2.0.8/sample-data/web/en/thespis.txt	0.0025	0.0125	0.0325	0.0225	0.0225	0.0125	0.3725	0.0025	0.0125	0.0625	0.0225	0.0025	0.0225	0.0225	0.0525	0.2125	0.1025	0.0025	0.0025	0.0025
8	file:/Users/jasonliu/mallet-2.0.8/sample-data/web/en/thylacine.txt	0.0018656716417910447	0.0018656716417910447	0.009328358208955223	0.36007462686567165	0.0018656716417910447	0.0018656716417910447	0.0018656716417910447	0.0018656716417910447	0.024253731343283583	0.0018656716417910447	0.1884328358208955	0.0018656716417910447	0.009328358208955223	0.0018656716417910447	0.32276119402985076	0.0018656716417910447	0.0018656716417910447	0.024253731343283583	0.03917910447761194	0.0018656716417910447
9	file:/Users/jasonliu/mallet-2.0.8/sample-data/web/en/uranus.txt	0.0022727272727272726	0.0022727272727272726	0.0022727272727272726	0.12954545454545455	0.011363636363636364	0.020454545454545454	0.011363636363636364	0.0022727272727272726	0.0022727272727272726	0.0022727272727272726	0.020454545454545454	0.020454545454545454	0.029545454545454545	0.011363636363636364	0.0022727272727272726	0.011363636363636364	0.0022727272727272726	0.020454545454545454	0.0022727272727272726	0.6931818181818182
10	file:/Users/jasonliu/mallet-2.0.8/sample-data/web/en/yard.txt	0.0021551724137931034	0.0021551724137931034	0.0021551724137931034	0.0021551724137931034	0.0021551724137931034	0.0021551724137931034	0.0021551724137931034	0.010775862068965518	0.16594827586206898	0.0021551724137931034	0.028017241379310345	0.0021551724137931034	0.5452586206896551	0.0021551724137931034	0.04525862068965517	0.10560344827586207	0.04525862068965517	0.0021551724137931034	0.028017241379310345	0.0021551724137931034
11	file:/Users/jasonliu/mallet-2.0.8/sample-data/web/en/zinta.txt	0.3425925925925926	0.016666666666666666	0.03148148148148148	0.001851851851851852	0.009259259259259259	0.001851851851851852	0.009259259259259259	0.001851851851851852	0.001851851851851852	0.03148148148148148	0.009259259259259259	0.001851851851851852	0.001851851851851852	0.009259259259259259	0.001851851851851852	0.11296296296296296	0.29814814814814816	0.016666666666666666	0.08333333333333333	0.016666666666666666
